E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,g0,bolsig_g0,g2,bolsig_g2
0.027266821773435777,0.8779916611046318,64,0.42716106081652616,3.961825035878379e+25,4.364321165956966e+25,0.4272,3.957e+25,4.361e+25,0.0007677268438861481,2.00054125925641,2.0668554751496507e-15,2.067e-15,0.0,0.0
0.027266821773435777,0.8779916611046318,128,0.42716117608222615,3.961824871985313e+25,4.364330420721456e+25,0.4272,3.957e+25,4.361e+25,0.0005214394627841261,2.000538004880939,2.066865514137189e-15,2.067e-15,0.0,0.0
0.03126897522142375,1.0068610021298448,32,0.45011451675022873,3.808993184083704e+25,3.9209841574704234e+25,0.4501,3.805e+25,3.919e+25,0.002473624805710939,2.000656113169778,2.2970543213965628e-15,2.297e-15,0.0,0.0
0.03126897522142375,1.0068610021298448,64,0.45009129590829916,3.8091040023127853e+25,3.921282882675904e+25,0.4501,3.805e+25,3.919e+25,0.0007801964264374978,2.000664026542613,2.296844388713943e-15,2.297e-15,0.0,0.0
0.03126897522142375,1.0068610021298448,128,0.4500914091662948,3.809104091031774e+25,3.921248397990226e+25,0.4501,3.805e+25,3.919e+25,0.0005465882460720294,2.0006663348893796,2.2968556404200227e-15,2.297e-15,0.0,0.0
0.03585855438240212,1.154645451113348,32,0.47481293389485935,3.655968849595758e+25,3.5262123815708374e+25,0.4748,3.651e+25,3.524e+25,0.002381566225098734,2.0005729865577,2.557484806038637e-15,2.557e-15,0.0,0.0
0.03585855438240212,1.154645451113348,64,0.4747697235515312,3.6561331145874106e+25,3.5263750216655373e+25,0.4748,3.651e+25,3.524e+25,0.0007593166428291111,2.0006287436163577,2.557076016755946e-15,2.557e-15,0.0,0.0
0.03585855438240212,1.154645451113348,128,0.47476983533034245,3.656131848628884e+25,3.5262130913688657e+25,0.4748,3.651e+25,3.524e+25,0.000549082443269667,2.0006238843419117,2.557078501662881e-15,2.557e-15,0.0,0.0
0.04112178008042638,1.3241213185897291,32,0.5014478221894209,3.5038491948293963e+25,3.1737684006852544e+25,0.5014,3.5e+25,3.172e+25,0.002375546004184106,2.0004983539459293,2.851091976838234e-15,2.851e-15,0.0,0.0
0.04112178008042638,1.3241213185897291,64,0.5013963326246289,3.504018101705567e+25,3.1738742291834827e+25,0.5014,3.5e+25,3.172e+25,0.0007273177510393085,2.0005510910033713,2.8506047511814353e-15,2.851e-15,0.0,0.0
