E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,g0,bolsig_g0,g2,bolsig_g2
0.14105356475318556,4.541924785052575,128,0.8698975664980773,2.2814020824799834e+25,1.269295162070105e+25,0.8699,2.28e+25,1.269e+25,0.0002588065528845253,2.0001229215506036,7.694259835580236e-15,7.694e-15,0.0,0.0
0.16175704149934336,5.2085767362788555,32,0.9310089588021555,2.1695834990287294e+25,1.1496103236490638e+25,0.931,2.168e+25,1.15e+25,0.0003413088454267359,2.0001090129969032,8.579593998681894e-15,8.579e-15,0.0,0.0
0.16175704149934336,5.2085767362788555,64,0.9310091629757892,2.169580920860197e+25,1.1496060612795138e+25,0.931,2.168e+25,1.15e+25,0.00024972293264969285,2.000128668905146,8.579596574354695e-15,8.579e-15,0.0,0.0
0.16175704149934336,5.2085767362788555,128,0.9310091007977311,2.1695808531293176e+25,1.1496060492311554e+25,0.931,2.168e+25,1.15e+25,0.00024791309223035323,2.000129685151245,8.579595539332826e-15,8.579e-15,0.0,0.0
0.18549932091687446,5.973078133523357,32,0.9976296559237039,2.063307420506647e+25,1.041609261251498e+25,0.9977,2.062e+25,1.042e+25,0.0003286090590467155,2.000114748420902,9.560695706977924e-15,9.56e-15,0.0,0.0
0.18549932091687446,5.973078133523357,64,0.9976297595897565,2.0633051303169125e+25,1.04160657934971e+25,0.9977,2.062e+25,1.042e+25,0.00024506431795319944,2.0001334394930246,9.560697157170674e-15,9.56e-15,0.0,0.0
0.18549932091687446,5.973078133523357,128,0.9976296963589428,2.0633050681141192e+25,1.041606131193705e+25,0.9977,2.062e+25,1.042e+25,0.00024429958650337946,2.0001343351568517,9.560696085395716e-15,9.56e-15,0.0,0.0
0.212726430587946,6.84979106493186,32,1.0702499783335113,1.9626208036587176e+25,9.440705597531117e+24,1.07,1.962e+25,9.44e+24,0.00027917392578092405,2.000108736191993,1.0646716763916445e-14,1.065e-14,0.0,0.0
0.212726430587946,6.84979106493186,64,1.0702499686469322,1.9626187898363837e+25,9.44068178303606e+24,1.07,1.962e+25,9.44e+24,0.00023028018491419336,2.000126387194185,1.0646716864823724e-14,1.065e-14,0.0,0.0
0.212726430587946,6.84979106493186,128,1.0702499045180858,1.9626187273776207e+25,9.440681710362426e+24,1.07,1.962e+25,9.44e+24,0.000230589030110622,2.0001272414666764,1.0646715820375773e-14,1.065e-14,0.0,0.0
0.2439498648675197,7.855185648734134,32,1.1493858979969698,1.8675176807023836e+25,8.558975964312145e+24,1.149,1.867e+25,8.558e+24,0.000297861637172738,2.0001007972677423,1.1847626316960555e-14,1.185e-14,0.0,0.0
0.2439498648675197,7.855185648734134,64,1.149385775046217,1.867515893468787e+25,8.558956868418164e+24,1.149,1.867e+25,8.558e+24,0.0002180614761396542,2.0001172089054,1.1847625115393745e-14,1.185e-14,0.0,0.0
0.2439498648675197,7.855185648734134,128,1.1493857099733855,1.8675158366494595e+25,8.558953320957715e+24,1.149,1.867e+25,8.558e+24,0.00021740883235519133,2.000118028054086,1.1847624014286645e-14,1.185e-14,0.0,0.0
0.27975619392662976,9.008149444437477,32,1.2355738212252434,1.7779453546854766e+25,7.761149982092304e+24,1.236,1.777e+25,7.761e+24,0.0002881135448466342,2.000088465082824,1.317430268605912e-14,1.317e-14,0.0,0.0
0.27975619392662976,9.008149444437477,64,1.2355735049405865,1.7779438219470112e+25,7.761135189579315e+24,1.236,1.777e+25,7.761e+24,0.00021019647880193238,2.0001039270393104,1.3174298664633794e-14,1.317e-14,0.0,0.0
0.27975619392662976,9.008149444437477,128,1.2355734391497206,1.7779437689935558e+25,7.761138092826588e+24,1.236,1.777e+25,7.761e+24,0.00020944383594193676,2.0001047218609,1.3174297557945221e-14,1.317e-14,0.0,0.0
0.32081808318613386,10.330342278593509,32,1.3293630708849484,1.6938092298747725e+25,7.038561192800726e+24,1.329,1.693e+25,7.038e+24,0.00028082906665910165,2.000117433442772,1.4638648254585996e-14,1.464e-14,0.0,0.0
0.32081808318613386,10.330342278593509,64,1.3293624265555675,1.693808001979871e+25,7.038545852725514e+24,1.329,1.693e+25,7.038e+24,0.00020501414228204904,2.000132093613944,1.4638638741906428e-14,1.464e-14,0.0,0.0
0.32081808318613386,10.330342278593509,128,1.3293623602264324,1.693807953080402e+25,7.03854961560021e+24,1.329,1.693e+25,7.038e+24,0.00020413287108134943,2.000132815399322,1.4638637616448634e-14,1.464e-14,0.0,0.0
0.367906930154399,11.846603150971648,32,1.4313058137185668,1.6149703481432147e+25,6.383447156210945e+24,1.431,1.614e+25,6.383e+24,0.00026961590141657985,2.0000856425697537,1.6253686053197207e-14,1.625e-14,0.0,0.0
0.367906930154399,11.846603150971648,64,1.4313047234321927,1.614969445632136e+25,6.383442274568627e+24,1.431,1.614e+25,6.383e+24,0.0001967682293482983,2.000099699764133,1.625366822231156e-14,1.625e-14,0.0,0.0
0.367906930154399,11.846603150971648,128,1.431304656471986,1.6149694000524757e+25,6.383440224019602e+24,1.431,1.614e+25,6.383e+24,0.00019638681417029875,2.0001003863886955,1.6253667141196667e-14,1.625e-14,0.0,0.0
0.4219073560672782,13.585416865366355,32,1.541944439739361,1.5412515885309508e+25,5.788909854495141e+24,1.542,1.541e+25,5.788e+24,0.000251681716427429,2.0000619169029155,1.8033716291583498e-14,1.803e-14,0.0,0.0
0.4219073560672782,13.585416865366355,64,1.5419426782011527,1.5412510455527018e+25,5.788905686976296e+24,1.542,1.541e+25,5.788e+24,0.00018867543614353382,2.0000752572001073,1.8033685095717548e-14,1.803e-14,0.0,0.0
0.4219073560672782,13.585416865366355,128,1.5419426106050373,1.5412510041090943e+25,5.788905228598047e+24,1.542,1.541e+25,5.788e+24,0.00018778000857342522,2.0000759002987185,1.8033684002146973e-14,1.803e-14,0.0,0.0
0.48383382457345275,15.579449151265177,32,1.6617959332588574,1.4724383687640854e+25,5.248793464006615e+24,1.662,1.472e+25,5.248e+24,0.00024751314734955165,2.0000949578107274,1.999447877848141e-14,1.999e-14,0.0,0.0
0.48383382457345275,15.579449151265177,64,1.6617931895484321,1.4724382230892963e+25,5.248792896956721e+24,1.662,1.472e+25,5.248e+24,0.00018046197224639725,2.0001084878698823,1.9994426887153255e-14,1.999e-14,0.0,0.0
0.48383382457345275,15.579449151265177,128,1.6617931212434853,1.472438188108139e+25,5.248791509754133e+24,1.662,1.472e+25,5.248e+24,0.0001798205996577681,2.0001090953372325,1.999442574744626e-14,1.999e-14,0.0,0.0
0.5548496996673493,17.866160329288643,32,1.7913342595029627,1.4082851400503752e+25,4.757623909492383e+24,1.791,1.408e+25,4.757e+24,0.00023912569350706148,2.000068077351807,2.2153358538659937e-14,2.215e-14,0.0,0.0
0.5548496996673493,17.866160329288643,64,1.7913301782607043,1.4082854113681533e+25,4.7576252446170615e+24,1.791,1.408e+25,4.757e+24,0.00017689047090817934,2.000081845726966,2.215327758136148e-14,2.215e-14,0.0,0.0
0.5548496996673493,17.866160329288643,128,1.7913301090341738,1.408285379340724e+25,4.757625429432474e+24,1.791,1.408e+25,4.757e+24,0.00017637696544826786,2.000082436975143,2.2153276471175867e-14,2.215e-14,0.0,0.0
