0.3364E-01,0.2076E+00,0.1253E-03
0.1009E+00,0.2076E+00,0.2801E-03
0.1682E+00,0.2074E+00,0.5898E-03
0.2355E+00,0.2070E+00,0.9183E-03
0.3028E+00,0.2065E+00,0.1256E-02
0.3701E+00,0.2059E+00,0.1598E-02
0.4374E+00,0.2051E+00,0.1942E-02
0.5046E+00,0.2041E+00,0.2286E-02
0.5719E+00,0.2030E+00,0.2629E-02
0.6392E+00,0.2018E+00,0.2969E-02
0.7065E+00,0.2004E+00,0.3306E-02
0.7738E+00,0.1988E+00,0.3640E-02
0.8411E+00,0.1972E+00,0.3969E-02
0.9084E+00,0.1954E+00,0.4293E-02
0.9757E+00,0.1935E+00,0.4613E-02
0.1043E+01,0.1914E+00,0.4927E-02
0.1110E+01,0.1893E+00,0.5236E-02
0.1178E+01,0.1870E+00,0.5539E-02
0.1245E+01,0.1847E+00,0.5836E-02
0.1312E+01,0.1823E+00,0.6128E-02
0.1379E+01,0.1797E+00,0.6414E-02
0.1447E+01,0.1772E+00,0.6695E-02
0.1514E+01,0.1745E+00,0.6970E-02
0.1581E+01,0.1718E+00,0.7239E-02
0.1649E+01,0.1690E+00,0.7503E-02
0.1716E+01,0.1662E+00,0.7762E-02
0.1783E+01,0.1633E+00,0.8015E-02
0.1850E+01,0.1604E+00,0.8263E-02
0.1918E+01,0.1574E+00,0.8507E-02
0.1985E+01,0.1544E+00,0.8746E-02
0.2052E+01,0.1514E+00,0.8979E-02
0.2120E+01,0.1484E+00,0.9209E-02
0.2187E+01,0.1454E+00,0.9434E-02
0.2254E+01,0.1424E+00,0.9655E-02
0.2321E+01,0.1393E+00,0.9871E-02
0.2389E+01,0.1363E+00,0.1008E-01
0.2456E+01,0.1332E+00,0.1029E-01
0.2523E+01,0.1302E+00,0.1050E-01
0.2591E+01,0.1272E+00,0.1070E-01
0.2658E+01,0.1242E+00,0.1090E-01
0.2725E+01,0.1212E+00,0.1109E-01
0.2792E+01,0.1182E+00,0.1129E-01
0.2860E+01,0.1153E+00,0.1148E-01
0.2927E+01,0.1124E+00,0.1166E-01
0.2994E+01,0.1095E+00,0.1185E-01
0.3062E+01,0.1066E+00,0.1203E-01
