0.6356E-02,0.5105E+00,0.1513E-03
0.1907E-01,0.5104E+00,0.1709E-03
0.3178E-01,0.5102E+00,0.2103E-03
0.4449E-01,0.5101E+00,0.2300E-03
0.5720E-01,0.5101E+00,0.2337E-03
0.6992E-01,0.5100E+00,0.2213E-03
0.8263E-01,0.5099E+00,0.2022E-03
0.9534E-01,0.5099E+00,0.1759E-03
0.1081E+00,0.5099E+00,0.1508E-03
0.1208E+00,0.5099E+00,0.1335E-03
0.1335E+00,0.5099E+00,0.1176E-03
0.1462E+00,0.5099E+00,0.1012E-03
0.1589E+00,0.5099E+00,0.8610E-04
0.1716E+00,0.5098E+00,0.7523E-04
0.1843E+00,0.5098E+00,0.6679E-04
0.1970E+00,0.5098E+00,0.5995E-04
0.2097E+00,0.5098E+00,0.5777E-04
0.2225E+00,0.5098E+00,0.5941E-04
0.2352E+00,0.5098E+00,0.6084E-04
0.2479E+00,0.5098E+00,0.6425E-04
0.2606E+00,0.5098E+00,0.7442E-04
0.2733E+00,0.5098E+00,0.8984E-04
0.2860E+00,0.5098E+00,0.1064E-03
0.2987E+00,0.5098E+00,0.1248E-03
0.3114E+00,0.5098E+00,0.1466E-03
0.3242E+00,0.5098E+00,0.1711E-03
0.3369E+00,0.5098E+00,0.1970E-03
0.3496E+00,0.5098E+00,0.2252E-03
0.3623E+00,0.5098E+00,0.2564E-03
0.3750E+00,0.5098E+00,0.2902E-03
0.3877E+00,0.5098E+00,0.3257E-03
0.4004E+00,0.5097E+00,0.3624E-03
0.4131E+00,0.5097E+00,0.4001E-03
0.4259E+00,0.5097E+00,0.4391E-03
0.4386E+00,0.5096E+00,0.4797E-03
0.4513E+00,0.5096E+00,0.5219E-03
0.4640E+00,0.5095E+00,0.5656E-03
0.4767E+00,0.5095E+00,0.6110E-03
0.4894E+00,0.5094E+00,0.6579E-03
0.5021E+00,0.5093E+00,0.7061E-03
0.5148E+00,0.5093E+00,0.7555E-03
0.5276E+00,0.5092E+00,0.8063E-03
0.5403E+00,0.5091E+00,0.8586E-03
0.5530E+00,0.5089E+00,0.9125E-03
0.5657E+00,0.5088E+00,0.9679E-03
0.5784E+00,0.5087E+00,0.1025E-02
0.5911E+00,0.5085E+00,0.1083E-02
0.6038E+00,0.5084E+00,0.1143E-02
0.6165E+00,0.5082E+00,0.1205E-02
0.6292E+00,0.5080E+00,0.1268E-02
0.6420E+00,0.5078E+00,0.1333E-02
0.6547E+00,0.5076E+00,0.1399E-02
0.6674E+00,0.5073E+00,0.1467E-02
0.6801E+00,0.5071E+00,0.1536E-02
0.6928E+00,0.5068E+00,0.1607E-02
0.7055E+00,0.5065E+00,0.1679E-02
0.7182E+00,0.5062E+00,0.1753E-02
0.7309E+00,0.5058E+00,0.1828E-02
0.7437E+00,0.5054E+00,0.1905E-02
0.7564E+00,0.5051E+00,0.1983E-02
0.7691E+00,0.5046E+00,0.2063E-02
0.7818E+00,0.5042E+00,0.2144E-02
0.7945E+00,0.5037E+00,0.2227E-02
0.8072E+00,0.5032E+00,0.2311E-02
0.8199E+00,0.5027E+00,0.2397E-02
0.8326E+00,0.5021E+00,0.2484E-02
0.8454E+00,0.5015E+00,0.2573E-02
0.8581E+00,0.5009E+00,0.2664E-02
0.8708E+00,0.5003E+00,0.2756E-02
0.8835E+00,0.4996E+00,0.2849E-02
0.8962E+00,0.4989E+00,0.2944E-02
0.9089E+00,0.4981E+00,0.3041E-02
0.9216E+00,0.4973E+00,0.3139E-02
0.9343E+00,0.4965E+00,0.3238E-02
0.9471E+00,0.4956E+00,0.3340E-02
0.9598E+00,0.4946E+00,0.3442E-02
0.9725E+00,0.4937E+00,0.3547E-02
0.9852E+00,0.4927E+00,0.3652E-02
0.9979E+00,0.4916E+00,0.3758E-02
0.1011E+01,0.4905E+00,0.3859E-02
0.1023E+01,0.4894E+00,0.3957E-02
0.1036E+01,0.4882E+00,0.4057E-02
0.1049E+01,0.4870E+00,0.4158E-02
0.1061E+01,0.4857E+00,0.4260E-02
0.1074E+01,0.4844E+00,0.4363E-02
