0.4602E+01,0.2941E-02,0.3583E-02
0.1381E+02,0.2565E-02,0.4487E-02
0.2301E+02,0.2065E-02,0.6295E-02
0.3222E+02,0.1748E-02,0.6872E-02
0.4142E+02,0.1485E-02,0.7816E-02
0.5063E+02,0.1254E-02,0.8836E-02
0.5983E+02,0.1050E-02,0.9845E-02
0.6904E+02,0.8723E-03,0.1082E-01
0.7824E+02,0.7190E-03,0.1174E-01
0.8744E+02,0.5888E-03,0.1262E-01
0.9665E+02,0.4794E-03,0.1345E-01
0.1059E+03,0.3885E-03,0.1424E-01
0.1151E+03,0.3135E-03,0.1498E-01
0.1243E+03,0.2522E-03,0.1568E-01
0.1335E+03,0.2023E-03,0.1635E-01
0.1427E+03,0.1620E-03,0.1698E-01
0.1519E+03,0.1295E-03,0.1758E-01
0.1611E+03,0.1034E-03,0.1815E-01
0.1703E+03,0.8249E-04,0.1869E-01
0.1795E+03,0.6579E-04,0.1921E-01
0.1887E+03,0.5245E-04,0.1970E-01
0.1979E+03,0.4182E-04,0.2017E-01
0.2071E+03,0.3335E-04,0.2062E-01
0.2163E+03,0.2662E-04,0.2105E-01
0.2255E+03,0.2125E-04,0.2147E-01
0.2347E+03,0.1698E-04,0.2186E-01
0.2439E+03,0.1358E-04,0.2224E-01
0.2531E+03,0.1086E-04,0.2260E-01
0.2623E+03,0.8707E-05,0.2295E-01
0.2715E+03,0.6984E-05,0.2329E-01
0.2807E+03,0.5609E-05,0.2362E-01
0.2899E+03,0.4511E-05,0.2392E-01
0.2992E+03,0.3632E-05,0.2423E-01
0.3084E+03,0.2928E-05,0.2452E-01
0.3176E+03,0.2364E-05,0.2480E-01
0.3268E+03,0.1912E-05,0.2506E-01
0.3360E+03,0.1548E-05,0.2534E-01
0.3452E+03,0.1255E-05,0.2559E-01
0.3544E+03,0.1019E-05,0.2583E-01
0.3636E+03,0.8291E-06,0.2606E-01
0.3728E+03,0.6752E-06,0.2631E-01
0.3820E+03,0.5507E-06,0.2654E-01
