T	Ne_T	Ne_0	RE_Ne	Tmp_T	Tmp_0
0.000000000000000000e+00 9.999999999999994278e+09 0.000000000000000000e+00 2.320904412080202601e+05 3.544907701811031320e+00 -2.775557561562891351e-17 1.156606362107131628e-15 8.601880172370339621e-18 -2.551211487745151726e-17 -5.835373316196628973e-18 -2.933159434327484859e-16 -4.933856260335320249e-18 3.140750061826194255e-16 -2.737183773576770809e-18 1.698064080283739345e-15 -6.751474137903788570e-19 -2.738512416952416107e-15 -2.550965923815211442e-17 8.217836386126453630e-16 1.490402663514174651e-17 1.770283048364866359e-15 -2.342767125669757038e-17 -2.173787902481651638e-15 -5.808741998923578551e-18 6.092222143872450568e-16 -1.871622702021857871e-17 9.765205709158507830e-16 1.007358935949590232e-17 -1.530017327017722440e-15 -2.563701405130355830e-18 1.670261055916270673e-15 -7.980613940267533750e-18 -6.351601422219375993e-16 -1.179030530673990731e-17 -1.401451267252779761e-15 -1.032923998469510987e-18 2.530088067444990768e-15 -1.379080760699050252e-18 
1.000000000000000021e-08 1.000000000004926109e+10 -4.926681518554690090e-12 2.319235795709277445e+05 3.544907701828495572e+00 1.220386518913728211e-15 -3.484690137091318689e-03 -2.060993786230512273e-15 9.852588535319145580e-04 -6.915003867032695410e-16 3.450295093336076856e-04 2.119956939587905371e-15 -1.535148725545230084e-03 -9.437354435527438117e-16 1.590030523261210926e-03 -1.441567150286043522e-16 -6.157342280872260239e-04 7.466118012301393305e-16 -5.129676152965233910e-04 -1.698986469837981053e-15 1.112708917394661552e-03 8.071539476939392744e-16 -1.015797779991341621e-03 -6.848161623635358924e-16 4.461864249228031615e-04 -1.734307331771208595e-16 2.161585397169223989e-04 8.052574878582229721e-16 -6.454863832503674424e-04 -6.407891375893753402e-16 6.957669968646584260e-04 7.150952313013904863e-17 -4.203140682290322071e-04 -1.248483880258781892e-16 7.188969640321960713e-06 -3.671598065859955019e-16 3.273284655540408959e-04 8.157783795978747130e-16 
2.000000000000000042e-08 1.000000000014774895e+10 -1.477546691894532154e-11 2.317567609106753662e+05 3.544907701845944725e+00 -1.055882029041920571e-13 -3.950971369848651008e-03 9.223976888610966835e-14 2.760054523667635363e-03 1.689309517846754224e-14 6.909022707642859581e-04 -8.431246070194555626e-14 -3.071523081919765290e-03 6.642125158490835685e-14 3.180164601188400358e-03 -1.110845082013758438e-14 -1.230393336871552119e-03 -3.826775196864735273e-14 -1.026957062459467503e-03 6.185497600079929584e-14 2.225901477406088368e-03 -4.141324263841809440e-14 -2.031687380571775385e-03 5.824032450171248733e-15 8.923303328120686922e-04 2.913789047030605176e-14 4.323832529795196538e-04 -4.521578837370308481e-14 -1.291169354082408356e-03 3.306460998789878840e-14 1.392032162299402511e-03 -6.928939647527690399e-15 -8.413566139180439236e-04 -1.368056235366792194e-14 1.486131565428320774e-05 2.590908357525500904e-14 6.550186771830072020e-04 -2.315005682440088490e-14 
3.000000000000000394e-08 1.000000000029532051e+10 -2.953262329101564171e-11 2.315899855547302577e+05 3.544907701863345029e+00 6.334273502576236075e-12 -4.417560066078279196e-03 -4.682036370761463168e-12 4.536042546100154359e-03 -7.248202730155635117e-13 1.038908655442436933e-03 4.269504502771124629e-12 -4.608922260251203072e-03 -3.744089804298246486e-12 4.770400343227678211e-03 7.083205217218250260e-13 -1.843977162891885426e-03 2.244893042762359758e-12 -1.541967019019895458e-03 -3.338924926263618643e-12 3.339578957906891125e-03 2.230205769141221924e-12 -3.047671822133249560e-03 -4.903190290463207302e-14 1.338432794925683515e-03 -1.806200825880170648e-12 6.486774202018788906e-04 2.384490080874619861e-12 -1.937055763966438748e-03 -1.590144811526676686e-12 2.088802218629567421e-03 1.211176933453243515e-13 -1.263130123204524819e-03 1.108655866142865530e-12 2.301218172855759277e-05 -1.530027878958169575e-12 9.830827282282486763e-04 1.051322669087642699e-12 
4.000000000000000084e-08 1.000000000049202728e+10 -4.920330047607424432e-11 2.314232538298161526e+05 3.544907701880763540e+00 -3.583234374756280735e-10 -4.884455528314157399e-03 2.494769031215078462e-10 6.313220262742598975e-03 4.147038578050111998e-11 1.389050149126885500e-03 -2.322898694989722012e-10 -6.147340662422214573e-03 2.060275886793312435e-10 6.360736326363029131e-03 -3.660895816858061366e-11 -2.456485505266352634e-03 -1.288075386700828385e-10 -2.057996146201547701e-03 1.849547540687517980e-10 4.453742636842755731e-03 -1.189957395147260142e-10 -4.063754130976236084e-03 -5.541402592474986589e-12 1.784494889171255689e-03 1.061626930049640615e-10 8.650443164404080908e-04 -1.315703522409481617e-10 -2.583152461617227967e-03 8.210938061659404361e-11 2.786083887301512609e-03 1.579958477678573991e-12 -1.685637083703914489e-03 -6.857412616568125803e-11 3.163670532779601976e-05 8.619503172289773734e-11 1.311532735776319448e-03 -5.390158301552201707e-11 
4.999999999999999774e-08 1.000000000073792648e+10 -7.379322052001957297e-11 2.312565660619142873e+05 3.544907701898201147e+00 1.997991459284059644e-08 -5.351657059312323397e-03 -1.355896695815762318e-08 8.091585016384990683e-03 -2.477458751387611875e-09 1.741328223607500891e-03 1.286472950580395034e-08 -7.686772678869469022e-03 -1.129084969191538159e-08 7.951171141168524720e-03 1.803540421789132075e-09 -3.067918174130172728e-03 7.342539727368097403e-09 -2.575043088664020954e-03 -1.026292731481312788e-08 5.568393792203227104e-03 6.392039255697789996e-09 -5.079937339217183503e-03 6.153542201125349557e-10 2.230517700123634418e-03 -6.107890301915431607e-09 1.081487211157712092e-03 7.300484900417490373e-09 -3.229466292885158248e-03 -4.353097112803313794e-09 3.483883888791176626e-03 -3.761066071194694568e-10 -2.108879984514833942e-03 4.027563845303755364e-09 4.073001774056477962e-05 -4.831079474803580657e-09 1.640380840608554212e-03 2.881423608558853176e-09 
5.999999999999999464e-08 1.000000000103287697e+10 -1.032882690429688036e-10 2.310899225762566784e+05 3.544907701915589460e+00 -1.109909602802002826e-06 -5.819163962172099400e-03 7.429271495549669117e-07 9.871134150640687582e-03 1.466436054497683235e-07 2.095744336981618904e-03 -7.154028464497047349e-07 -9.227212688608914942e-03 6.196191524443110067e-07 9.541703391807238033e-03 -8.857819413218522521e-08 -3.678274990495566249e-03 -4.161494627375937342e-07 -3.093106474524874670e-03 5.692955590103620513e-07 6.683533702006359475e-03 -3.455168767610933382e-07 -6.096224484764113313e-03 -4.677404052841804190e-08 2.676502318974452194e-03 3.476594472200810601e-07 1.298009368349272233e-03 -4.053406121938376122e-07 -3.876004100719306327e-03 2.337689912115080982e-07 4.182208942479542953e-03 3.203447680058763636e-08 -2.532861316133075847e-03 -2.321355167147227740e-07 5.028724398608054049e-05 2.704315439257904470e-07 1.969639207261226436e-03 -1.563764160683697967e-07 
6.999999999999999154e-08 1.000000000137702942e+10 -1.377035140991211815e-10 2.309233236973258317e+05 3.544907701933030619e+00 6.160300500647841282e-05 -6.286975540261521486e-03 -4.086831554607740861e-05 1.165186501008529628e-02 -8.554070592855554122e-06 2.452299933328748287e-03 3.980876195010429788e-05 -1.076865505924135859e-02 -3.407883811313806914e-05 1.113233169624501528e-02 4.393142470120427362e-06 -4.287555786544569245e-03 2.347710332603917068e-05 -3.612184915327822706e-03 -3.157934532670754067e-05 7.799163644522450617e-03 1.877606426771929421e-05 -7.112618611485573353e-03 3.132135423384187365e-06 3.122449843632513038e-03 -1.966065551793989483e-05 1.514614046457663302e-03 2.250701529390356745e-05 -4.522772725233667815e-03 -1.265276813114560573e-05 4.881065766886450580e-03 -2.239484261322776183e-06 -2.957583570682422933e-03 1.324540883881650454e-05 6.030350294048046297e-05 -1.511837329621684940e-05 2.299320024204540812e-03 8.544858795498288997e-06 
7.999999999999998844e-08 1.000000000177004623e+10 -1.770051956176758902e-10 2.307567697488584963e+05 3.544907701950354983e+00 -3.418887434501280236e-03 -6.755091097097984561e-03 2.253523470136867702e-03 1.343377494014754564e-02 4.931006629935341017e-04 2.810996442919633763e-03 -2.214874607999274547e-03 -1.231109414702304637e-02 1.878117598055120728e-03 1.272305468598122248e-02 -2.207380085672460877e-04 -4.895760405158548940e-03 -1.319850078764653453e-03 -4.132277006050691370e-03 1.752098230889206519e-03 8.915284897844929363e-03 -1.024788627571475040e-03 -8.129122768719090897e-03 -1.970390324023482014e-04 3.568361378579683156e-03 1.107068178788121575e-03 1.731304498167960792e-03 -1.249823920244176600e-03 -5.169779003367228586e-03 6.886225527277489407e-04 5.580461079273223504e-03 1.440725469391258785e-04 -3.383049241719799510e-03 -7.508795111544366808e-04 7.077390723363291276e-05 8.441727205480568973e-04 2.629435503730387542e-03 -4.687779073792235985e-04 
8.999999999999998534e-08 1.000000000221189690e+10 -2.211902618408204359e-10 2.305902610538347217e+05 3.544907701967664249e+00 1.897739628743198015e-01 -7.223509936615165120e-03 -1.244690542871856875e-01 1.521686128702742780e-02 -2.817959445162981913e-02 3.171835282013017558e-03 1.232036506194338910e-01 -1.385452429677059595e-02 -1.036774574569886975e-01 1.431387100628329911e-02 1.123544380992811016e-02 -5.502888700234138085e-03 7.401074398353689465e-02 -4.653381324932620577e-03 -9.723762802984167730e-02 1.003189874038310468e-02 5.612910669095834415e-02 -9.145740011740387601e-03 1.195536699201806344e-02 4.014238034933505575e-03 -6.215264832854606319e-02 1.948083970787688060e-03 6.941217628829134123e-02 -5.817029769243742092e-03 -3.763390970854214174e-02 6.280401595819999801e-03 -8.863053664905648846e-03 -3.809260824284137984e-03 4.237675570066604808e-02 8.169356325214742953e-05 -4.709235838208716829e-02 2.959997882167085710e-03 2.578833984684864022e-02 
