T	Ne_T	RE_Ne	Tmp_T	C_klm[8,[[0, 0], [1, 0]]]
0.000000000000000000e+00 9.999999999999994278e+09 0.000000000000000000e+00 2.320904412080202601e+05 3.544907701811031320e+00 -2.775557561562891351e-17 1.156606362107131628e-15 8.601880172370339621e-18 -2.551211487745151726e-17 -5.835373316196628973e-18 -2.933159434327484859e-16 -4.933856260335320249e-18 3.140750061826194255e-16 -2.737183773576770809e-18 1.698064080283739345e-15 -6.751474137903788570e-19 -2.738512416952416107e-15 -2.550965923815211442e-17 8.217836386126453630e-16 1.490402663514174651e-17 1.673138533710165162e-15 -2.342767125669757038e-17 
1.000000000000000021e-08 9.999999999999990463e+09 3.814697265625002111e-16 2.183787146606384777e+05 3.544907701811029987e+00 -3.788431093716133730e-09 -3.737369106125437157e-01 -1.234653130940141386e-09 4.146412648787582422e-01 4.899214071761183966e-09 -1.498800410812742567e-01 -4.651043912556508745e-09 -1.303422916014919664e-01 8.569416649285903387e-10 2.443297267554785102e-01 3.403724238358842827e-09 -2.016525486877158990e-01 -4.929523742644711346e-09 1.030350317210913802e-01 3.098795088817204037e-09 -2.915612630640162378e-02 9.445029358634294666e-11 
2.000000000000000042e-08 9.999999999999982834e+09 1.144409179687500584e-15 2.065725446329838596e+05 3.544907701811028655e+00 -5.254501959123895424e-09 -4.579353621532624152e-01 -2.288368766748501211e-09 8.221195104625713679e-01 7.135805692282128054e-09 -2.104727788407835531e-01 -3.456340031330852550e-09 -2.490508265287787459e-01 -3.565621848816322026e-09 3.918540076211113887e-01 6.509309165569136281e-09 -2.785487923621695061e-01 -3.381101473876703093e-09 1.202224903415045204e-01 -1.888408757770277122e-09 -4.528519094758656771e-02 4.397847880262526999e-09 
3.000000000000000394e-08 9.999999999999973297e+09 2.098083496093751038e-15 1.962676032639671175e+05 3.544907701811029099e+00 -6.436544630616936047e-09 -5.323091602563030378e-01 -3.097326839451852720e-09 1.177705464889931442e+00 9.077751883523887955e-09 -1.903571084758484133e-01 -3.914244928182597505e-09 -3.460965912417881540e-01 -5.336730168892245274e-09 4.641197006381041490e-01 8.500881776285496016e-09 -2.580141582671429124e-01 -3.294143624543721671e-09 6.507658692124726474e-02 -3.997786379716927740e-09 -3.434398448661257763e-02 6.411342234867624259e-09 
4.000000000000000084e-08 9.999999999999958038e+09 3.623962402343751685e-15 1.863417649813133175e+05 3.544907701811029099e+00 -6.295301168624180272e-10 -6.382487699050507501e-01 7.792992484562032057e-10 1.570449065184547521e+00 2.668716561680161239e-09 -2.023894286990643998e-01 -4.169624592481391183e-09 -3.342153396936149434e-01 1.532044134700861226e-09 4.427298162316757324e-01 1.785546816357517825e-09 -1.674324064680742796e-01 -2.696547451729859419e-09 -1.807640533278909167e-02 1.745108419857395280e-09 -2.339280297286794319e-02 -7.651131159487306450e-10 
4.999999999999999774e-08 9.999999999999944687e+09 4.959106445312502597e-15 1.782546838503613544e+05 3.544907701811028211e+00 5.079681524302901448e-09 -6.802080934408245572e-01 5.526560372110718201e-09 1.853610065794477402e+00 -3.327821327138369211e-09 -4.909842723973261575e-02 -5.669150433718807645e-09 -3.615973342572516014e-01 7.934883586264714436e-09 4.165631430736141394e-01 -2.244571554538231628e-09 3.699380572914301012e-03 -4.219155109523179252e-09 -2.133902983560557465e-01 6.497828725948954932e-09 1.280129358738481271e-01 -4.523315320880282595e-09 
5.999999999999999464e-08 9.999999999999933243e+09 6.103515625000003378e-15 1.716421843363653170e+05 3.544907701811027767e+00 1.655941953456389671e-09 -6.964721063096028786e-01 2.143435722771669806e-09 2.023737592310687727e+00 -4.063806686851168864e-10 2.373664441676668346e-01 -3.688789227752756368e-09 -4.776168101729587612e-01 4.066220138792524599e-09 5.129813420095010734e-01 -1.452410159608395577e-09 7.415209419979928995e-02 -1.618149307611733807e-09 -3.176372178850160877e-01 4.149161394037782856e-09 2.366466280314598880e-01 -4.762470900607738977e-09 
6.999999999999999154e-08 9.999999999999916077e+09 7.820129394531253761e-15 1.656569890456371941e+05 3.544907701811027767e+00 1.012794213208113416e-09 -7.273238210755674782e-01 1.491460745878045237e-09 2.179685332654723862e+00 -4.625003216588046160e-11 5.050756933492211997e-01 -4.104944842966240875e-09 -5.438183044927500376e-01 3.886640151833986574e-09 6.180145599866975203e-01 -5.163028920089133935e-10 1.283965800086778741e-01 -2.857892310980953586e-09 -3.895297241997875970e-01 4.644200795336687815e-09 3.449553101100453212e-01 -3.612537532574630237e-09 
7.999999999999998844e-08 9.999999999999904633e+09 8.964538574218754542e-15 1.602628936044910515e+05 3.544907701811027323e+00 4.244378360047020579e-10 -7.556028180379216197e-01 -1.109266033787954638e-09 2.327227251084018622e+00 -3.410375490395573003e-09 7.689590353004465140e-01 -8.420395231277287683e-10 -5.585750988630345804e-01 5.945786471851457883e-09 7.351988251067617108e-01 -5.269513294081235429e-09 1.759033804578773452e-01 -1.173740049350097570e-09 -4.279473232073491840e-01 7.466803234837816703e-09 4.528357500271832925e-01 -7.405986826237059157e-09 
8.999999999999998534e-08 9.999999999999891281e+09 1.029968261718750545e-14 1.553706579753977421e+05 3.544907701811027767e+00 -9.555029062173913562e-10 -7.824522334804431267e-01 -8.268835920413915986e-10 2.464634661937302962e+00 1.123836136614097348e-09 1.026165921440525430e+00 -3.937808071644234008e-09 -5.245113193953216957e-01 2.720568889185730087e-09 8.669356728251769173e-01 1.197523873178219292e-09 2.213011620379005118e-01 -3.849077257950791455e-09 -4.303693031143388525e-01 4.077663471109766302e-09 5.620322282300678207e-01 -1.849438555406656516e-09 
