T	Ne_T	RE_Ne	Tmp_T	C_klm[4,[[0, 0], [1, 0]]]
1.000000000000000186e-08 9.999999999999839783e+09 1.544952392578125897e-14 2.182261257084615354e+05 3.544907701810977141e+00 3.223410136920690655e-09 -1.511112796497746658e-01 -1.645104281593521548e-09 4.747937182480721496e-01 -2.802425949254269134e-10 -1.078180599029494591e-01 5.805179319378203656e-10 -1.437689023395756216e-01 -1.153071592584453115e-09 
1.100000000000000255e-08 9.999999999999830246e+09 1.640319824218750804e-14 2.169332087277942628e+05 3.544907701810972700e+00 3.086252711646019567e-09 -1.628740422987804415e-01 -4.599833514423340828e-10 5.203975098836437496e-01 -7.212990432771854088e-10 -1.137137779495067669e-01 6.666783595823405357e-10 -1.573056448777889749e-01 -5.549653106858976383e-10 
1.200000000000000323e-08 9.999999999999816895e+09 1.773834228515626053e-14 2.156565952778987703e+05 3.544907701810966927e+00 6.659384982973930681e-10 -1.745186768246398401e-01 2.078190018645369399e-10 5.655451065998007287e-01 8.186958658166349758e-11 -1.187731727914533852e-01 -1.798323478714885214e-10 -1.706367074268393402e-01 -4.612594101846811263e-10 
1.300000000000000391e-08 9.999999999999784470e+09 2.098083496093751117e-14 2.143897086877027759e+05 3.544907701810956713e+00 -6.683158037784777298e-10 -1.863164755162900477e-01 -1.139519697903328673e-10 6.107706943601911576e-01 -9.795701599664392134e-12 -1.235557890309617601e-01 1.368204127323391121e-10 -1.834602920228838308e-01 -9.927554013428190529e-11 
1.400000000000000459e-08 9.999999999999771118e+09 2.231597900390626366e-14 2.131327077068131475e+05 3.544907701810951384e+00 1.406987190786021358e-09 -1.981398591053524783e-01 -1.325240770614694646e-09 6.561133223793649272e-01 -2.375073593317265898e-10 -1.280381596988588999e-01 6.829233675468201943e-10 -1.957549724207123809e-01 -9.952841080155500840e-10 
1.500000000000000528e-08 9.999999999999740601e+09 2.536773681640626574e-14 2.118857438679373590e+05 3.544907701810940281e+00 6.527606787989052724e-10 -2.099884788805677083e-01 -8.513201253890278514e-10 7.015714717276440027e-01 -8.313430639327248901e-10 -1.322312868629142990e-01 2.290590535723473724e-09 -2.074886196808081174e-01 3.209792799120334364e-10 
1.600000000000000431e-08 9.999999999999717712e+09 2.765655517578126730e-14 2.106482211069047044e+05 3.544907701810933176e+00 2.276009408215914459e-09 -2.218775249488555978e-01 -1.242924114008774907e-09 7.471430620269554623e-01 -4.448996000733508207e-10 -1.361267740216152156e-01 2.115839620582913318e-09 -2.186399127989751001e-01 -7.875339028859011921e-10 
1.700000000000000333e-08 9.999999999999706268e+09 2.880096435546876808e-14 2.094207305735244590e+05 3.544907701810928735e+00 8.769684867718334815e-10 -2.337571923206356317e-01 -1.402074354626042462e-10 7.927334660357021612e-01 -1.931033242527478702e-10 -1.396083142351567385e-01 3.283671732656956496e-10 -2.292488951584554790e-01 -1.768984969390940544e-10 
1.800000000000000236e-08 9.999999999999679565e+09 3.147125244140626675e-14 2.082107893554132315e+05 3.544907701810918521e+00 2.718187236618713630e-11 -2.453057338862336678e-01 3.360115700426515777e-11 8.376820844354524453e-01 6.922452435678264398e-12 -1.419838901355765515e-01 -5.468364485666027189e-13 -2.397158902741201025e-01 -9.548554732087119145e-12 
1.900000000000000139e-08 9.999999999999666214e+09 3.280639648437501608e-14 2.070295825939206698e+05 3.544907701810915857e+00 -1.941907593541637263e-09 -2.561570519652098810e-01 3.104647843223959206e-10 8.809073015332300471e-01 2.640335249806585051e-10 -1.422030367400263229e-01 -1.922922060225607917e-10 -2.507312215785946208e-01 2.914573610836402797e-10 
2.000000000000000042e-08 9.999999999999679565e+09 3.147125244140626675e-14 2.058782899096483598e+05 3.544907701810919853e+00 -1.807204003343867449e-09 -2.664315691815928311e-01 3.211463104329355015e-10 9.220618280415893153e-01 1.695796675313272325e-10 -1.400797329034999539e-01 -1.820273909872288129e-10 -2.624918991813838254e-01 1.914523953717922123e-10 
2.099999999999999945e-08 9.999999999999670029e+09 3.242492675781251898e-14 2.047317716739271709e+05 3.544907701810916301e+00 1.871229238630630915e-09 -2.772778507471049814e-01 -7.084673787917435318e-10 9.633426066202637195e-01 -5.623178772725335864e-10 -1.380774199020765591e-01 4.496481477006109050e-10 -2.734418477261884028e-01 -5.285181727357755577e-10 
2.199999999999999848e-08 9.999999999999662399e+09 3.318786621093751950e-14 2.034708846446096723e+05 3.544907701810913636e+00 -1.706148865434983841e-09 -2.937746109389651750e-01 1.118171449972339001e-09 1.016227238926536103e+00 2.758251858428296014e-10 -1.485759261536043763e-01 -2.166915934201668537e-09 -2.750743213049087199e-01 3.888514534611190044e-10 
2.299999999999999750e-08 9.999999999999649048e+09 3.452301025390626883e-14 2.023490240151835023e+05 3.544907701810907419e+00 8.621861253905095920e-10 -3.017727595381867189e-01 -4.819914000877700037e-10 1.057823489574244658e+00 -5.144093890728714197e-10 -1.436571214926821716e-01 -1.269704155990202785e-10 -2.854116759853742025e-01 -1.006720809802970028e-10 
2.399999999999999653e-08 9.999999999999641418e+09 3.528594970703126936e-14 2.010262488903171616e+05 3.544907701810906087e+00 9.540746553682167094e-10 -3.223455973861142354e-01 -5.038505682792741033e-11 1.118840637815095462e+00 -5.599716987050032612e-10 -1.630428989373560178e-01 1.122074102805123414e-09 -2.784300525538097038e-01 1.583546610676687220e-10 
2.499999999999999556e-08 9.999999999999628067e+09 3.662109375000001869e-14 1.998947783596794179e+05 3.544907701810901202e+00 -1.696471267018544018e-09 -3.300872944641231044e-01 6.518426085071866725e-10 1.163973611702596056e+00 2.038249879492386246e-10 -1.595026001227569656e-01 -9.430100273246180667e-10 -2.850047304733260845e-01 4.259471682049177440e-10 
2.599999999999999459e-08 9.999999999999626160e+09 3.681182861328127040e-14 1.987916699861662637e+05 3.544907701810899425e+00 -2.905822171716531862e-09 -3.405269574130076471e-01 2.128450724666904138e-09 1.205722800349465995e+00 8.672114318603553651e-10 -1.556514016752373886e-01 -1.427057580960829638e-09 -2.921536153680532877e-01 4.852068095301134139e-10 
2.699999999999999362e-08 9.999999999999608994e+09 3.852844238281252315e-14 1.976741066352547787e+05 3.544907701810894096e+00 1.768544039279486169e-09 -3.525069626711054838e-01 -9.528816734965415801e-10 1.249697266404440565e+00 -4.202735601159991820e-10 -1.545316571486843316e-01 1.261302778599939277e-09 -2.963630203353014858e-01 -7.118236852536069633e-10 
2.799999999999999264e-08 9.999999999999614716e+09 3.795623779296877433e-14 1.965547424082811049e+05 3.544907701810896317e+00 -1.986681972207945953e-09 -3.645685679216250641e-01 -7.432762805660145828e-10 1.295053431029956403e+00 -5.864520436777609796e-10 -1.541976946109433477e-01 -3.873209068275684628e-10 -2.986000148432839119e-01 1.322614186396771677e-11 
2.899999999999999167e-08 9.999999999999591827e+09 4.024505615234377590e-14 1.954499940367804084e+05 3.544907701810888767e+00 -1.160171944601489833e-09 -3.761530575382914243e-01 4.966328650832646350e-10 1.340010233256912819e+00 -1.897512649525603040e-10 -1.528389716669950049e-01 -5.616176892263470908e-10 -3.003265950040022725e-01 4.095923755203025623e-10 
2.999999999999999070e-08 9.999999999999567032e+09 4.272460937500002286e-14 1.943614550971029676e+05 3.544907701810879441e+00 -5.933027444326091950e-11 -3.875058779243927276e-01 9.629253404810764842e-12 1.384237554676356563e+00 -1.087799847864778999e-10 -1.504711890345706848e-01 1.768162169873213862e-11 -3.017078068486840348e-01 -3.488692742923882363e-11 
3.099999999999999304e-08 9.999999999999544144e+09 4.501342773437502442e-14 1.932934956340230419e+05 3.544907701810871004e+00 1.432201319204516084e-09 -3.984244286520981504e-01 -2.681399030645713922e-10 1.427209800984759358e+00 -1.825341719215184927e-10 -1.465047845078583100e-01 7.598379601973461091e-10 -3.032754830627205633e-01 -2.873096506471153931e-10 
3.199999999999999538e-08 9.999999999999521255e+09 4.730224609375002598e-14 1.922465507215812977e+05 3.544907701810863898e+00 -9.897322730676684057e-10 -4.089598048523539475e-01 -6.811609232319112254e-11 1.468781783532048024e+00 2.206076922252720547e-10 -1.408833539790373957e-01 9.984653659046890876e-11 -3.051919867315535662e-01 1.499766262082960847e-10 
3.299999999999999771e-08 9.999999999999521255e+09 4.730224609375002598e-14 1.912200698753801698e+05 3.544907701810863010e+00 -2.266420811892813621e-09 -4.191336506802270101e-01 7.930419138048032524e-10 1.508949118106623022e+00 5.894320298994547968e-10 -1.336180710136897209e-01 -1.184536735698892302e-09 -3.075233636197738374e-01 2.182587213217783080e-10 
3.400000000000000005e-08 9.999999999999517441e+09 4.768371582031252940e-14 1.902148191205230833e+05 3.544907701810861234e+00 -4.757918802718449132e-11 -4.288767434813927082e-01 5.073974372213890239e-12 1.547564375752044086e+00 -5.097707988187176724e-11 -1.245102255905194966e-01 -1.962762409419435156e-11 -3.105119742098771951e-01 -6.807904171607430201e-11 
3.500000000000000239e-08 9.999999999999504089e+09 4.901885986328127873e-14 1.892303546588050667e+05 3.544907701810856349e+00 8.029603042666072970e-10 -4.382106386908377615e-01 -1.901041363823274071e-10 1.584602269041707867e+00 -3.388476240277213006e-10 -1.135493069959638834e-01 5.385104039551465811e-11 -3.142670552252393446e-01 -3.234540636958238964e-10 
3.600000000000000472e-08 9.999999999999492645e+09 5.016326904296877636e-14 1.882661523082527565e+05 3.544907701810852352e+00 -1.120704518514529349e-09 -4.471364966280977349e-01 6.632917413385918383e-10 1.620059037231393884e+00 4.025522191774296631e-10 -1.007136987539092310e-01 -7.329217407340122458e-10 -3.188937987842044297e-01 2.690552130337934254e-10 
3.700000000000000706e-08 9.999999999999485016e+09 5.092620849609377688e-14 1.873182628662034112e+05 3.544907701810848799e+00 9.709649820611150703e-10 -4.558467471791871617e-01 -1.155302859229772482e-09 1.654356642529839494e+00 -5.407795882828131682e-10 -8.653111269010796414e-02 5.851190233485888538e-10 -3.239749846419299750e-01 -4.828969690630965707e-10 
3.800000000000000940e-08 9.999999999999471664e+09 5.226135253906253252e-14 1.863859988719707180e+05 3.544907701810844802e+00 -2.514496209881871977e-11 -4.642851769703399967e-01 -1.025903808974193013e-10 1.687571518570358808e+00 -6.287406361697344086e-11 -7.097207482928435951e-02 -5.109335595346968823e-11 -3.295275876109170499e-01 -1.491644579490182286e-11 
3.900000000000001173e-08 9.999999999999444962e+09 5.493164062500003119e-14 1.854708100096662820e+05 3.544907701810836809e+00 9.159965236047088160e-10 -4.723532466913944461e-01 -2.630418593094162308e-11 1.719522641500180971e+00 -1.087119342040393463e-10 -5.379258580873974571e-02 3.219699684290570409e-10 -3.358281156704898684e-01 -1.008298784785799965e-10 
4.000000000000001407e-08 9.999999999999423981e+09 5.702972412109378104e-14 1.845695485314290272e+05 3.544907701810830591e+00 -7.364966964315890281e-10 -4.802509634237948077e-01 4.116821745330004403e-10 1.750551561088149466e+00 1.009783771780556643e-10 -3.549682281581240106e-02 -1.477899845936947497e-10 -3.424798090605867262e-01 8.554003580180865373e-11 
4.100000000000001641e-08 9.999999999999418259e+09 5.760192871093753617e-14 1.836778842252126487e+05 3.544907701810827039e+00 3.508551466763366734e-10 -4.881597370377788181e-01 4.782739130198351935e-10 1.781235500501594959e+00 -1.053147353197961892e-11 -1.676107449208857902e-02 -5.844609359575548694e-12 -3.487555060507436799e-01 -8.836925608660181433e-11 
4.200000000000001875e-08 9.999999999999410629e+09 5.836486816406253038e-14 1.827484087512009719e+05 3.544907701810824818e+00 -4.281882543410626807e-09 -4.988612778142225146e-01 6.133729059922356510e-10 1.818169349392703804e+00 1.009854564479066000e-09 -6.596995225279289610e-03 -1.851516927455091377e-09 -3.448822562035971928e-01 2.692009877440758374e-10 
4.300000000000002108e-08 9.999999999999401093e+09 5.931854248046878892e-14 1.818468000648678862e+05 3.544907701810821710e+00 2.833830829592313282e-10 -5.073942135181912505e-01 3.146216583253029500e-10 1.852924336408132699e+00 1.998743980114594980e-10 8.468507661040014511e-03 -9.925669666857538051e-12 -3.436559716918522467e-01 -2.677574560847383397e-10 
4.400000000000002342e-08 9.999999999999374390e+09 6.198883056640628758e-14 1.809730459710785944e+05 3.544907701810811940e+00 2.420685938425667621e-09 -5.151154659384249435e-01 -5.024628323173870514e-10 1.884613608443727273e+00 -6.599872599346507754e-10 2.721762278933530232e-02 1.594294255801000258e-09 -3.458738459654110420e-01 -4.606867747542606606e-10 
4.500000000000002576e-08 9.999999999999357224e+09 6.370544433593754033e-14 1.800987206921527977e+05 3.544907701810805722e+00 -4.036022872419930170e-09 -5.237986953231836829e-01 7.435169139923957260e-10 1.917318677100448898e+00 2.563751752743514696e-10 4.375534937414694847e-02 -1.098116910544339453e-09 -3.449384048988341500e-01 1.828583720062991286e-10 
4.600000000000002809e-08 9.999999999999338150e+09 6.561279296875003217e-14 1.792259789578030468e+05 3.544907701810798173e+00 -2.249060898008716907e-09 -5.327303206461047047e-01 2.493019626912590080e-10 1.951172628366236506e+00 -6.855073525151597260e-10 5.891945472005449824e-02 7.863977055591754445e-11 -3.405752617169695573e-01 -2.361453800236420647e-10 
4.700000000000003043e-08 9.999999999999320984e+09 6.732940673828128492e-14 1.784140061445375613e+05 3.544907701810791956e+00 -7.891274708518717920e-10 -5.379459132208217476e-01 5.201628919645075725e-10 1.976494520751942208e+00 8.953421094426269079e-11 8.735130059307061323e-02 -3.144182296453295208e-10 -3.509673340524699370e-01 -3.898250261838761472e-10 
4.800000000000003277e-08 9.999999999999319077e+09 6.752014160156253663e-14 1.776245217972578248e+05 3.544907701810791956e+00 1.524941522745333931e-09 -5.431892387692855984e-01 -6.753052424969397118e-10 1.998322809050817384e+00 -3.790251480787449052e-10 1.191467173125069223e-01 3.630038489751188521e-10 -3.671737226639639751e-01 -6.543851045507365603e-10 
4.900000000000003511e-08 9.999999999999320984e+09 6.732940673828128492e-14 1.768399364935905614e+05 3.544907701810792400e+00 1.726805153357349773e-09 -5.488515143372501015e-01 -5.030675716720967340e-10 2.020079693059193549e+00 -9.721949377347181364e-10 1.506309311728406541e-01 2.799806944710506649e-10 -3.830452980604301949e-01 -6.074666003179747663e-11 
5.000000000000003744e-08 9.999999999999315262e+09 6.790161132812504004e-14 1.760603581607521046e+05 3.544907701810790179e+00 -1.004156422537778695e-09 -5.545406876845824229e-01 2.608697870487129373e-11 2.041953048927353187e+00 7.187500760453446887e-10 1.822868572980449464e-01 4.548078022706111700e-10 -3.984629270202173501e-01 1.639577573172044160e-10 
5.100000000000003978e-08 9.999999999999292374e+09 7.019042968750003529e-14 1.752858808678501227e+05 3.544907701810782186e+00 1.645451535820682543e-09 -5.602572108171259835e-01 -5.267766339863925408e-10 2.063943471450075506e+00 -7.556629399386967356e-10 2.141052911308674034e-01 4.251389125469615320e-10 -4.134201563653423506e-01 -1.521264380395953469e-10 
5.200000000000004212e-08 9.999999999999298096e+09 6.961822509765629279e-14 1.745165828855501604e+05 3.544907701810783962e+00 -2.899302155764852441e-09 -5.660014711315217717e-01 1.672941748709498729e-09 2.086051090328733260e+00 1.984920255749747621e-09 2.460765523792147746e-01 -1.830336144954775555e-09 -4.279105323055607535e-01 4.574632708811683940e-10 
5.300000000000004445e-08 9.999999999999292374e+09 7.019042968750003529e-14 1.737524443624319101e+05 3.544907701810781742e+00 1.959905782180983618e-09 -5.717749454177005752e-01 -3.892699775597707207e-10 2.108272077798821087e+00 -2.644589540785946184e-11 2.781870151361605092e-01 5.875887690033938094e-10 -4.419263470672061267e-01 -5.238088245960062155e-11 
5.400000000000004679e-08 9.999999999999292374e+09 7.019042968750003529e-14 1.729935480479247344e+05 3.544907701810781298e+00 1.089252113215638811e-09 -5.775754721762855759e-01 -9.404289171047274165e-10 2.130608299769034986e+00 1.427960732275252448e-10 3.104305266818419007e-01 6.245725218050676411e-10 -4.554609463414913684e-01 -1.679214904602889372e-10 
5.500000000000004913e-08 9.999999999999294281e+09 6.999969482421879621e-14 1.722399739423882274e+05 3.544907701810783962e+00 -1.745435480896526109e-09 -5.834032270160101064e-01 5.940960464357048257e-10 2.153060331596923227e+00 6.379333137742708131e-10 3.427974970972442748e-01 -4.770664219576507852e-10 -4.685087268523400184e-01 5.109937055171665256e-10 
5.600000000000005146e-08 9.999999999999290466e+09 7.038116455078128700e-14 1.714917993154303695e+05 3.544907701810781742e+00 -2.618679661998343077e-09 -5.892583761500649331e-01 4.054657946378477706e-11 2.175628709181366194e+00 8.912484604700850502e-10 3.752781362838339962e-01 -7.486213980338511142e-10 -4.810643632772080291e-01 9.211179246150689480e-11 
5.700000000000005380e-08 9.999999999999284744e+09 7.095336914062504213e-14 1.707490986849743931e+05 3.544907701810779077e+00 7.580902938792076855e-10 -5.951410767490266096e-01 -4.693999161267170703e-10 2.198313926307799093e+00 -7.422418110293999174e-10 4.078624586042125522e-01 3.071136416271716635e-10 -4.931228154429299071e-01 -1.040529529378918519e-10 
5.800000000000005614e-08 9.999999999999298096e+09 6.961822509765629279e-14 1.700119438480590761e+05 3.544907701810783962e+00 -9.370489052623946852e-10 -6.010514751787687793e-01 -1.110668217658944432e-10 2.221116432932900508e+00 1.925903704341796308e-10 4.405402877342468049e-01 -2.327433202755751882e-10 -5.046793344927433811e-01 1.443109419550083069e-10 
5.900000000000005848e-08 9.999999999999284744e+09 7.095336914062504213e-14 1.692804038519972528e+05 3.544907701810779965e+00 2.250409062406593316e-09 -6.069897078390056322e-01 -1.451547061840713799e-09 2.244036632333479275e+00 -1.450722406754745995e-09 4.733012619157659362e-01 1.224648472755309579e-09 -5.157294695638423576e-01 -1.296762244979208298e-10 
6.000000000000006081e-08 9.999999999999269485e+09 7.247924804687504317e-14 1.685545450173215650e+05 3.544907701810774636e+00 -2.622075674729340040e-11 -6.129558993721997417e-01 -1.173657813105836680e-10 2.267074879316660407e+00 -9.235675402967248573e-11 5.061348402961995951e-01 -2.950772603527453161e-11 -5.262690729802768086e-01 3.441652155001826193e-11 
6.100000000000005653e-08 9.999999999999252319e+09 7.419586181640629592e-14 1.678344526153400948e+05 3.544907701810768419e+00 2.682226430318835702e-09 -6.189493587117791407e-01 -1.221702798123815707e-09 2.290230611977156272e+00 -1.367875678814349940e-09 5.390302748620090512e-01 8.417323296488417565e-10 -5.362933036161214861e-01 -2.069195044648781854e-10 
6.200000000000005225e-08 9.999999999999240875e+09 7.534027099609379354e-14 1.671206844182714995e+05 3.544907701810763978e+00 -7.472497858478174795e-10 -6.249520310768814646e-01 1.448575098196906805e-11 2.313483318166875691e+00 1.278098418006623924e-10 5.719758642195866827e-01 -2.130410088577764551e-10 -5.457763682174376907e-01 2.816421201555636236e-10 
6.300000000000004797e-08 9.999999999999237061e+09 7.572174072265629696e-14 1.664132804721557768e+05 3.544907701810763090e+00 -3.510794904386107768e-09 -6.309758663416027424e-01 1.991561459727340163e-09 2.336826544319174914e+00 9.482305855405296111e-10 6.049412360576107428e-01 -1.666355553908265699e-09 -5.547230842531694073e-01 5.613930298462448219e-10 
6.400000000000004369e-08 9.999999999999227524e+09 7.667541503906254288e-14 1.657122726123545144e+05 3.544907701810758649e+00 -1.639861187602493600e-09 -6.370210262340934015e-01 -1.207410721724654385e-10 2.360260165842138491e+00 -9.541662269846077705e-10 6.379146679535401265e-01 -1.806042393666319450e-09 -5.631323358318043315e-01 4.049046098596283589e-10 
6.500000000000003941e-08 9.999999999999225616e+09 7.686614990234379459e-14 1.650174254623330489e+05 3.544907701810759093e+00 2.010859460966213022e-09 -6.430929642810934155e-01 -1.153525734564497004e-10 2.383777461037002166e+00 -6.633934160137234212e-10 6.708861056665582634e-01 3.382786047469499763e-10 -5.710017376630891484e-01 -9.967149822058977482e-11 
6.600000000000003513e-08 9.999999999999191284e+09 8.029937744140630008e-14 1.643286944978793617e+05 3.544907701810747547e+00 -5.316711811315220415e-10 -6.491872017486648438e-01 -2.024538873082482971e-10 2.407380770981539797e+00 2.354152524580015547e-11 7.038572121640982449e-01 -9.823836673004208074e-11 -5.783245950158693027e-01 5.805844137969396597e-11 
6.700000000000003085e-08 9.999999999999176025e+09 8.182525634765630113e-14 1.636461276133841020e+05 3.544907701810741329e+00 -1.039688867223972027e-09 -6.553016644900351295e-01 9.542367544484898632e-10 2.431071767958489893e+00 7.027340148834662885e-10 7.368197162134648703e-01 -1.289633661744117136e-09 -5.850989898709200165e-01 9.080444350878699299e-11 
6.800000000000002657e-08 9.999999999999141693e+09 8.525848388671879400e-14 1.629697700593871123e+05 3.544907701810728451e+00 8.474047677561047126e-10 -6.614364768030323027e-01 -8.514919337103473700e-11 2.454850764024502308e+00 -6.491316287210392210e-10 7.697613403713490232e-01 -7.713554843094940884e-11 -5.913248847926702023e-01 7.471729273636791908e-11 
6.900000000000002229e-08 9.999999999999107361e+09 8.869171142578129950e-14 1.622996645888502244e+05 3.544907701810716905e+00 -2.551209278908997494e-10 -6.675917419890331495e-01 6.959613382347286579e-10 2.478717999818762507e+00 8.105087398520082870e-10 8.026697152702502169e-01 6.665450938631752922e-10 -5.970025353990873196e-01 8.451247780564302909e-11 
7.000000000000001801e-08 9.999999999999107361e+09 8.869171142578129950e-14 1.616358514127256058e+05 3.544907701810715128e+00 -3.123946875192909777e-10 -6.737675450868412241e-01 4.742601504819463618e-11 2.502673635171734023e+00 -2.152303995115546185e-10 8.355323657328828091e-01 8.488049580767709281e-10 -6.021325415697542649e-01 1.377670952425986478e-10 
7.100000000000001373e-08 9.999999999999090195e+09 9.040832519531255225e-14 1.609783682210861880e+05 3.544907701810710687e+00 -2.259720334572961466e-09 -6.799639508440566971e-01 7.469124948251262716e-10 2.526717748124307938e+00 1.284716388534370508e-09 8.683367225960232361e-01 -5.070735720373874850e-10 -6.067158466297908337e-01 1.702714630731505753e-11 
7.200000000000000945e-08 9.999999999999080658e+09 9.136199951171879817e-14 1.603272502074732911e+05 3.544907701810706691e+00 -4.450944451685601364e-10 -6.861810027567867287e-01 6.850955811235189968e-10 2.550850331593600639e+00 5.312758676228914273e-10 9.010701326690129243e-01 -1.257927007424456671e-09 -6.107537357188335125e-01 -7.057204788456781272e-11 
7.300000000000000517e-08 9.999999999999071121e+09 9.231567382812505671e-14 1.596825300944914634e+05 3.544907701810704470e+00 -1.280797645909487065e-09 -6.924187224004656471e-01 8.985034504632634459e-10 2.575071290954547898e+00 2.141664878178051621e-09 9.337198684880307908e-01 -1.633618552373464014e-09 -6.142478344987654104e-01 -1.551204954324089346e-10 
7.400000000000000089e-08 9.999999999999057770e+09 9.365081787109380604e-14 1.590442381598856300e+05 3.544907701810699585e+00 1.056862277738381325e-09 -6.986771087342065201e-01 -6.082327972621680791e-10 2.599380441447438184e+00 -9.511505275187518650e-10 9.662731384632001763e-01 -8.830820638848701765e-11 -6.172001071566182162e-01 1.740573058347588855e-10 
7.499999999999999661e-08 9.999999999999031067e+09 9.632110595703130471e-14 1.584129850080259203e+05 3.544907701810690259e+00 -5.334196381497363223e-09 -7.049326052113809027e-01 1.117944049517156910e-09 2.623750440620529645e+00 1.994368583991805607e-09 9.987197585918428100e-01 -3.168804926347895746e-09 -6.195866399434430960e-01 2.268043609070662179e-10 
7.599999999999999233e-08 9.999999999999008179e+09 9.860992431640631258e-14 1.577902957914412254e+05 3.544907701810682266e+00 -8.265725129486083203e-10 -7.111379515797624506e-01 -3.266343346023539253e-10 2.648100833829181155e+00 2.846620896075446952e-11 1.031025406491647312e+00 -5.948153038292314036e-10 -6.213571872618777192e-01 5.216773167056492499e-12 
7.699999999999998805e-08 9.999999999998987198e+09 1.007080078125000561e-13 1.571761084438432590e+05 3.544907701810674716e+00 -1.272493154284367495e-09 -7.173315435647964478e-01 5.220475994954546006e-10 2.672408466868452681e+00 6.050318611352390527e-10 1.063100438328150821e+00 -1.085075821381990224e-09 -6.225584288193035665e-01 8.677949067179090820e-11 
7.799999999999998376e-08 9.999999999998975754e+09 1.018524169921875538e-13 1.565703599946016620e+05 3.544907701810669831e+00 6.009517648609904184e-10 -7.235135030313442073e-01 -2.177753121808864133e-10 2.696673598152490303e+00 -4.920840170697860173e-11 1.094933402799139532e+00 1.461527966459805916e-10 -6.232001335243015916e-01 -1.830807250749390232e-11 
