LXCat, www.lxcat.net
Generated on 19 Jul 2021. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Phelps database, www.lxcat.net, retrieved on July 19, 2021.
Be aware that some databases and solvers can additionally have instructions how to reference corresponding data.
Please check below in the headers of databases.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
equation in the 2-term approximation.
2nd line
Name of the target particle species. This name is a character string, freely chosen by the user, e.g. "Ar". Optionally
for excitation processes, the name of the corresponding excited state can be specified on the same line, separated from
the first name either by arrow "->" (dash + greater than) or by double-head arrow "<->" (less than + dash +
greater than), e.g. "Ar -> Ar*" and "Ar <-> Ar*", respectively. In the later case BOLSIG+ will automatically
define the inverse superelastic process, constructing the superelastic cross-section by detailed balancing, and
considering the indicated excited state as the target. In this case, the ratio of statistical weights must be input in
the 3rd line (see below).
3rd line
For elastic and effective collisions, the ratio of the electron mass to the target particle mass. For excitation or
ionization collisions, the electron energy loss (nominally the threshold energy) in eV. For attachment, the 3rd line is
missing. In case of an excitation process where an excited state has been indicated on the 2nd line using double-head
arrow "<->", the 3rd line must specify also ratio of the statistical weights of the final state to the initial state
as the second parameter in 3rd line this is needed by BOLSIG+ to calculate the de-excitation cross-section. The
statistical weight ratio, if given, will also be used by the automatic superelastics option in BOLSIG+. If this ratio is
not provided then BOLSIG+ will assume it unity.
from 4th line (optionally)
User comments and reference information, maximum 100 lines. The only constraint on format is that these comment lines
must not start with a number.
Finally
Table of the cross section as a function of energy. The table starts and ends by a line of dashes "------" (at least 5),
and has otherwise two numbers per line: the energy in eV and the cross section in m2.

xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
DATABASE:         Phelps database
PERMLINK:         www.lxcat.net/Phelps
DESCRIPTION:      A compilation of atomic and molecular data, assembled and evaluated by A.V. Phelps and collaborators.
                  Please refer to these data using the sources cited for each gas. 
                  
                  We make no claims for these cross sections beyond those stated in the papers where they are published
                  or cited.  In most cases these cross sections were assembled in the 1970's and 1980's. In only a few
                  cases have they been modified or tested since that time. I do not plan any updates.  Additions have
                  been made when cross sections have been assembled for other purposes. Since the JILA information
                  center was closed by NIST, there is no one there to help you.  Opinions expressed are those of AV
                  Phelps and do not imply JILA, CU, or NIST approval.
CONTACT:          A.V. Phelps, Fellow Adjoint of JILA
                  University of Colorado
                  Boulder, CO 80309-0440
                  e-mail: avp@@jila.colorado.edu
HOW TO REFERENCE: http://jilawww.colorado.edu/~avp/
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

************************************************************************************************************************

COMMENT: Yamabe, Buckman, and Phelps, Phys. Rev. 27, 1345 (1983). 
         Revised Oct 1997.

********************************************************** Ar **********************************************************

EFFECTIVE
Ar
 1.373235e-5
SPECIES: e / Ar
PROCESS: E + Ar -> E + Ar, Effective
PARAM.:  m/M = 1.373235e-5, complete set
COMMENT: EFFECTIVE Momentum transfer CROSS SECTION.
UPDATED: 2011-06-06 11:19:56
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
0	8.75003173248463e-20
1e-05	8.75003173248463e-20
1.10975249641207e-05	8.72866676231492e-20
1.23155060329283e-05	8.70672802853933e-20
1.36671635646201e-05	8.68419615329439e-20
1.51671688847092e-05	8.6610509758696e-20
1.68318035333096e-05	8.63727151965532e-20
1.86791359902078e-05	8.61283595761744e-20
2.07292177959537e-05	8.58772157626136e-20
2.30043011977292e-05	8.56190473804946e-20
2.55290806823952e-05	8.53536084223948e-20
2.83309610183932e-05	8.50806428411428e-20
3.1440354715915e-05	8.47998841257856e-20
3.48910121340677e-05	8.45110548610374e-20
3.87203878181256e-05	8.42138662700936e-20
4.29700470432084e-05	8.39080177407818e-20
4.76861169771447e-05	8.35931963351282e-20
5.29197873595844e-05	8.3269076282542e-20
5.87278661318948e-05	8.29353184569731e-20
6.51733960488242e-05	8.25915698385738e-20
7.23263389648353e-05	8.22374629606066e-20
8.02643352225717e-05	8.18726153425833e-20
8.90735463861044e-05	8.14966289109059e-20
9.88495904662559e-05	8.11090894086131e-20
0.000109698579789238	8.07095657962209e-20
0.000121738272773966	8.02976096460903e-20
0.000135099352119803	7.98727545332688e-20
0.000149926843278605	7.9434515426345e-20
0.000166381688607613	7.89823880825313e-20
0.000184642494289554	7.85158484519692e-20
0.000204907468981585	7.80343520971407e-20
0.000227396575235793	7.75373336342814e-20
0.000252353917043477	7.70242062048482e-20
0.000280050389418363	7.64943609864074e-20
0.000310786618778201	7.59471667537951e-20
0.000344896226040576	7.53819695030903e-20
0.000382749447851631	7.47980921528433e-20
0.00042475715525369	7.41948343391427e-20
0.000471375313411672	7.35714723235204e-20
0.000523109930805626	7.29272590353887e-20
0.00058052255160949	7.22614242737268e-20
0.000644236350872137	7.15731750960961e-20
0.000714942898659758	7.08616964267992e-20
0.000793409666579749	7.01261519201289e-20
0.000880488358164347	6.93656851192035e-20
0.00097712415353465	6.85794209558718e-20
0.00108436596868961	6.77664676426077e-20
0.00120337784077759	6.69259190132004e-20
0.0013354515629299	6.60568573753765e-20
0.00148202070579886	6.5158356945233e-20
0.00164467617799466	6.42294879404747e-20
0.00182518349431904	6.32693214168524e-20
0.00202550193923067	6.22769349397875e-20
0.00224780583354873	6.12514191907811e-20
0.00249450813523032	6.01918856156498e-20
0.00276828663039207	5.90974752286142e-20
0.00307211299886176	5.79673686924624e-20
0.00340928506974681	5.68007977999694e-20
0.00378346261713193	5.55970584849272e-20
0.00419870708444391	5.43555254918786e-20
0.00465952566866468	5.30756688311363e-20
0.00517092024289676	5.17570721389753e-20
0.00573844164830239	5.03994530509005e-20
0.00636824994471859	4.90026856773641e-20
0.00706718127392749	4.75668252448236e-20
0.00784282206133768	4.60921349290573e-20
0.00870359136148517	4.45791148605518e-20
0.0096588322411587	4.30285332218891e-20
0.0107189131920513	4.14414592827667e-20
0.0118953406737032	3.98192981281691e-20
0.0132008840083142	3.81638267281764e-20
0.0146497139830729	3.64772308734176e-20
0.0162575566644379	3.47621423585298e-20
0.0180418640939207	3.3021675638545e-20
0.0200220037181558	3.12594630127012e-20
0.0222194686093952	2.94796872113646e-20
0.024658110758226	2.76871100812314e-20
0.0273643999707467	2.5887095890846e-20
0.0303677111803546	2.40856276243293e-20
0.0337006432927193	2.22893145102144e-20
0.037399373024788	2.05053889608193e-20
0.0415040475785048	1.87416910937086e-20
0.0460592204114511	1.70066390891846e-20
0.0511143348344017	1.53091838243184e-20
0.0567242606849198	1.36587465300081e-20
0.0629498899022189	1.20651386532826e-20
0.0698587974678525	1.05384636755938e-20
0.0775259748862946	9.08900133245218e-21
0.086034644166845	7.72707548210265e-21
0.0954771611420806	6.46290774964806e-21
0.105956017927762	5.30645998381225e-21
0.117584955405216	4.26726945055982e-21
0.13049019780144	3.35428148697759e-21
0.144811822767453	2.57568498278933e-21
0.160705281826164	1.93875648134731e-21
0.178343087693191	1.44971884301447e-21
0.197916686785356	1.11362025518769e-21
0.219638537241655	9.34238892253572e-22
0.243744415012222	9.14017740827069e-22
0.270495973046314	1.0540330551407e-21
0.300183581357559	1.35399866593928e-21
0.333129478793467	1.81230702700856e-21
0.369691270719502	2.42610655381773e-21
0.410265810582719	3.1914136006867e-21
0.455293507486695	4.1032564438473e-21
0.505263106533568	5.15584798292803e-21
0.560716993820546	6.34278362085259e-21
0.622257083673023	7.65726099210795e-21
0.690551352016233	9.09231892794103e-21
0.766341086800746	1.06410943151448e-20
0.850448934180269	1.22970973722175e-20
0.943787827777537	1.40545084104388e-20
1.04737089795945	1.59085024993149e-20
1.16232246867985	1.78556128354399e-20
1.28989026125331	1.98941493745145e-20
1.43145893752348	2.20246969784267e-20
1.58856512942805	2.42507277879687e-20
1.76291411809595	2.65793769979476e-20
1.95639834351706	2.90224514926998e-20
2.17111794569451	3.15977694605566e-20
2.40940356023953	3.43309696236479e-20
2.67384161583995	3.72579853978281e-20
2.96730240818887	4.04284563118841e-20
3.29297125509715	4.39104469164338e-20
3.65438307095725	4.7796948696233e-20
4.05546073584083	5.22146970681077e-20
4.5005576757005	5.73356705476609e-20
4.99450511585514	6.33907790921635e-20
5.54266452066311	7.06824938063118e-20
6.1509857885805	7.95857422503506e-20
6.82607183427239	9.05088386431564e-20
7.57525025877192	1.03751959490377e-19
8.40665288561832	1.19159648839174e-19
9.32930402628468	1.35507239482131e-19
10.3532184329566	1.49935797224859e-19
11.4895100018731	1.58480800356615e-19
12.7505124071301	1.58427866090024e-19
14.1499129743458	1.50524826694818e-19
15.7029012472938	1.38193412134354e-19
17.4263338600965	1.24912275665296e-19
19.3389175045523	1.12747018049688e-19
21.4614119785841	1.02443568648649e-19
23.8168555197616	9.40152180379872e-20
26.430814869741	8.71909878966879e-20
29.3316627839004	8.16426102540195e-20
32.5508859983506	7.70728819074603e-20
36.1234269970943	7.32392594822301e-20
40.0880632889846	6.99524885920176e-20
44.4878283112759	6.70677955221558e-20
49.37047852839	6.44753489294299e-20
54.7890117959395	6.20921173631276e-20
60.8022426164943	5.98554998773975e-20
