1.128379167095513e0,1.000000000000000e0,1.000000000000000e0
1.359663039773537e0,2.267604552648373e-1,2.267604552648373e-1
1.570506859661625e0,4.245559630089470e-1,9.627250345731026e-2
1.761896566223774e0,6.089522407468332e-1,5.862535670263633e-2
1.937061569673071e0,7.867682491820403e-1,4.612456925060578e-2
2.099000681222811e0,9.610242261136571e-1,4.432682846888920e-2
2.250078112955474e0,1.133171914112517e0,5.022991706262840e-2
2.392101149056589e0,1.303976571486216e0,6.549863503736317e-2
2.526457758108743e0,1.473875521195932e0,9.653683485331578e-2
2.654229740719368e0,1.643135675296211e0,1.586231173276619e-1
2.776274635500504e0,1.811928808184586e0,2.874137959300342e-1
2.893283432852586e0,1.980370340091957e0,5.691857567930820e-1
3.005821353731886e0,2.148540637088801e0,1.222918728522080e0
3.114357034920437e0,2.316497352360612e0,2.832887996773604e0
3.219283754714699e0,2.484282906680975e0,7.037695226926372e0
3.320935127613871e0,2.651929199949055e0,1.866346947262814e1
3.419596896345750e0,2.819460678231189e0,5.262091829744323e1
3.515515925587014e0,2.986896388271323e0,1.571732308101536e2
3.608907157360240e0,3.154251388672758e0,4.957638815451108e2
3.699959059260755e0,3.321537740881271e0,1.646698443117877e3
3.788837942484597e0,3.488765218912998e0,5.744944254387834e3
3.875691421186278e0,3.655941826676089e0,2.100318199153896e4
3.960651211501845e0,3.823074181067000e0,8.029672279210397e4
4.043835417025608e0,3.990167799761968e0,3.203973977114662e5
4.125350410721621e0,4.157227320247355e0,1.331964815102265e6
4.205292396623220e0,4.324256668511597e0,5.759757733928784e6
4.283748715172120e0,4.491259190391336e0,2.586856485693523e7
4.360798941599777e0,4.658237754869876e0,1.205019254808757e8
4.436515815932188e0,4.825194836072389e0,5.814452685671013e8
4.510966035011581e0,4.992132578911164e0,2.902651868067578e9
4.584210930674251e0,5.159052852060729e0,1.497493439849344e10
4.656307053403495e0,5.325957291025992e0,7.975586104229206e10
4.727306677030139e0,5.492847333398870e0,4.380867686490848e11
4.797258237118051e0,5.659724247907390e0,2.479450307210620e12
4.866206713355484e0,5.826589158495620e0,1.444673827902203e13
4.934193964431747e0,5.993443064398399e0,8.658570334158347e13
5.001259022405326e0,6.160286856966917e0,5.333927702963931e14
5.067438352383244e0,6.327121333842406e0,3.374840776259611e15
5.132766082370512e0,6.493947210952984e0,2.191603784640150e16
5.197274207365708e0,6.660765132713887e0,1.459775807345491e17
5.260992771137703e0,6.827575680737268e0,9.966729801560684e17
5.323950028590813e0,6.994379381299560e0,6.971108942301990e18
5.386172591189203e0,7.161176711768321e0,4.992134301281291e19
5.447685557548689e0,7.327968106153860e0,3.658220094142598e20
5.508512631001321e0,7.494753959921570e0,2.741745953683990e21
5.568676225684472e0,7.661534634177330e0,2.100598158226544e22
5.628197562492593e0,7.828310459319209e0,1.644413453287152e23
5.687096756049489e0,7.995081738233221e0,1.314721997048114e24
5.745392893706019e0,8.161848749098161e0,1.073056208701898e25
5.803104107438049e0,8.328611747854216e0,8.937068545902536e25
5.860247639408386e0,8.495370970381426e0,7.592371268516935e26
5.916839901861316e0,8.662126634427018e0,6.576608138347899e27
5.972896531936640e0,8.828878941314753e0,5.806407709793898e28
6.028432441919650e0,8.995628077464501e0,5.223228422342834e29
6.083461865382655e0,9.162374215746190e0,4.785717341982663e30
6.137998399620922e0,9.329117516688800e0,4.464651948501183e31
6.192055044740048e0,9.495858129562196e0,4.239570150084066e32
6.245644239711883e0,9.662596193347126e0,4.096525439363040e33
6.298777895681261e0,9.829331837606651e0,4.026610792469671e34
6.351467426775268e0,9.996065183270489e0,4.025026394918727e35
6.403723778640002e0,1.016279634334226e1,4.090552352813613e36
6.455557454906253e0,1.032952542353836e1,4.225346452470286e37
6.506978541764769e0,1.049625252286594e1,4.435030336172391e38
6.557996730813442e0,1.066297773414689e1,4.729062972487222e39
6.608621340322563e0,1.082970114449331e1,5.121433868552582e40
6.658861335049898e0,1.099642283573990e1,5.631745234388335e41
6.708725344724578e0,1.116314288483759e1,6.286797674248014e42
6.758221681307431e0,1.132986136421250e1,7.122854607408356e43
6.807358355125257e0,1.149657834209366e1,8.188845601341295e44
6.856143089967505e0,1.166329388281269e1,9.550891280942156e45
6.904583337225706e0,1.183000804707814e1,1.129871207103142e47
6.952686289148786e0,1.199672089222699e1,1.355474951578000e48
7.000458891280857e0,1.216343247245550e1,1.648722804162388e49
7.047907854142254e0,1.233014283903130e1,2.032898767729048e50
7.095039664209307e0,1.249685204048863e1,2.540483511360158e51
7.141860594243614e0,1.266356012280805e1,3.217156568711186e52
7.188376713017268e0,1.283026712958220e1,4.127697817425459e53
7.234593894476652e0,1.299697310216885e1,5.364757750695977e54
7.280517826383887e0,1.316367807983230e1,7.061994400644708e55
7.326154018471864e0,1.333038209987414e1,9.413908374776563e56
7.371507810145883e0,1.349708519775441e1,1.270603233782131e58
7.416584377762327e0,1.366378740720383e1,1.736125246530474e59
7.461388741512411e0,1.383048876032796e1,2.401146070866133e60
7.505925771936865e0,1.399718928770388e1,3.360929606133969e61
7.550200196095446e0,1.416388901847010e1,4.760383394017198e62
7.594216603413366e0,1.433058798041019e1,6.821909304844712e63
7.637979451225063e0,1.449728620003057e1,9.889917162298539e64
7.681493070034243e0,1.466398370263312e1,1.450255840883373e66
7.724761668507739e0,1.483068051238278e1,2.150828103735835e67
7.767789338219455e0,1.499737665237075e1,3.225677918623066e68
7.810580058159513e0,1.516407214467341e1,4.891441267348014e69
7.853137699022646e0,1.533076701040753e1,7.498954641480491e70
